
2520 	6.01		1025.28		61.81		123.89
2525 	6.01		1025.28		61.81		123.43
2530 	6.01		1025.28		61.81		124.53
2535 	6.01		1025.28		61.80		124.35
2540 	6.01		1025.28		61.80		124.35
2545 	6.02		1025.30		61.79		123.43
2550 	6.02		1025.30		61.79		123.70
2555 	6.02		1025.30		61.78		123.61
2560 	6.02		1025.28		61.77		124.53
2565 	6.02		1025.28		61.78		123.25
2570 	6.02		1025.28		61.77		123.52
2575 	6.02		1025.28		61.76		124.25
2580 	6.02		1025.28		61.76		123.52
2585 	6.03		1025.28		61.76		123.25
2590 	6.03		1025.28		61.75		124.07
2595 	6.03		1025.26		61.74		123.98
2600 	6.03		1025.26		61.75		123.34
2605 	6.03		1025.28		61.74		123.15
2610 	6.03		1025.28		61.73		123.25
2615 	6.04		1025.28		61.72		123.15
2620 	6.04		1025.28		61.72		123.70
2625 	6.04		1025.28		61.72		123.79
2630 	6.04		1025.26		61.70		123.61
2635 	6.04		1025.26		61.71		123.34
2640 	6.05		1025.26		61.70		123.89
2645 	6.05		1025.26		61.70		123.89
2650 	6.05		1025.24		61.68		122.97
2655 	6.05		1025.28		61.69		123.25
2660 	6.05		1025.26		61.68		123.70
2665 	6.06		1025.26		61.67		122.97
2670 	6.06		1025.26		61.66		123.61
2675 	6.06		1025.26		61.64		122.70
2680 	6.07		1025.24		61.65		123.15
2685 	6.07		1025.24		61.65		122.88
2690 	6.07		1025.26		61.63		122.88
2695 	6.07		1025.26		61.63		123.61
2700 	6.08		1025.26		61.62		122.70
2705 	6.08		1025.24		61.61		122.43
2710 	6.08		1025.24		61.61		123.43
2715 	6.09		1025.24		61.59		122.70
2720 	6.09		1025.26		61.58		123.43
2725 	6.09		1025.24		61.56		123.25
2730 	6.10		1025.24		61.56		123.25
2735 	6.10		1025.24		61.55		122.79
2740 	6.10		1025.22		61.55		122.16
2745 	6.10		1025.22		61.54		123.34
2750 	6.11		1025.26		61.54		123.15
2755 	6.11		1025.26		61.53		122.34
2760 	6.12		1025.26		61.51		123.15
2765 	6.12		1025.24		61.51		123.25
2770 	6.12		1025.24		61.50		122.70
2775 	6.13		1025.26		61.50		122.97
2780 	6.13		1025.26		61.50		122.70
2785 	6.13		1025.24		61.48		121.98
2790 	6.14		1025.24		61.47		122.16
2795 	6.14		1025.24		61.46		122.70
2800 	6.14		1025.22		61.46		122.61
2805 	6.15		1025.24		61.45		122.88
2810 	6.15		1025.24		61.44		122.61
2815 	6.15		1025.22		61.44		121.81
2820 	6.16		1025.22		61.43		122.52
2825 	6.16		1025.20		61.43		122.34
2830 	6.17		1025.22		61.41		122.79
2835 	6.17		1025.22		61.40		122.52
2840 	6.17		1025.22		61.39		122.52
2845 	6.18		1025.20		61.40		122.70
2850 	6.18		1025.20		61.39		122.61
2855 	6.19		1025.22		61.38		121.81
2860 	6.19		1025.20		61.36		122.61
2865 	6.19		1025.20		61.35		122.25
2870 	6.20		1025.18		61.35		121.81
2875 	6.20		1025.20		61.35		121.98
2880 	6.21		1025.20		61.34		122.16
2885 	6.21		1025.20		61.33		121.98
2890 	6.22		1025.18		61.32		121.98
2895 	6.22		1025.18		61.32		122.70
2900 	6.22		1025.20		61.30		122.07
2905 	6.23		1025.18		61.30		122.07
2910 	6.23		1025.18		61.30		121.98
2915 	6.24		1025.20		61.29		121.98
2920 	6.24		1025.18		61.28		121.98
2925 	6.25		1025.18		61.26		121.63
2930 	6.25		1025.16		61.24		122.16
2935 	6.26		1025.16		61.24		122.25
2940 	6.26		1025.20		61.23		121.27
2945 	6.27		1025.18		61.23		121.45
2950 	6.27		1025.18		61.21		122.07
2955 	6.27		1025.18		61.21		121.45
2960 	6.28		1025.20		61.21		121.36
2965 	6.28		1025.18		61.19		121.81
2970 	6.29		1025.18		61.19		121.36
2975 	6.29		1025.16		61.18		121.10
2980 	6.30		1025.18		61.17		121.45
2985 	6.30		1025.16		61.16		120.75
2990 	6.31		1025.16		61.15		121.90
2995 	6.31		1025.18		61.15		121.36
3000 	6.32		1025.16		61.14		121.19
3005 	6.32		1025.16		61.13		121.19
3010 	6.33		1025.14		61.13		121.36
3015 	6.33		1025.16		61.11		121.19
3020 	6.34		1025.16		61.12		121.19
3025 	6.34		1025.14		61.10		121.27
3030 	6.35		1025.14		61.09		121.98
3035 	6.35		1025.16		61.09		120.57
3040 	6.36		1025.14		61.08		120.40
3045 	6.36		1025.14		61.07		120.75
3050 	6.37		1025.16		61.07		121.01
3055 	6.38		1025.14		61.06		120.66
3060 	6.38		1025.12		61.05		121.19
3065 	6.39		1025.12		61.05		120.75
3070 	6.39		1025.14		61.04		121.19
3075 	6.40		1025.12		61.03		120.57
3080 	6.40		1025.12		61.03		120.92
3085 	6.41		1025.16		61.00		120.49
3090 	6.41		1025.14		60.98		120.14
3095 	6.42		1025.14		60.99		121.01
3100 	6.42		1025.12		60.97		120.84
3105 	6.43		1025.14		60.97		120.31
3110 	6.43		1025.12		60.96		120.40
3115 	6.44		1025.12		60.95		120.75
3120 	6.45		1025.12		60.95		120.49
3125 	6.45		1025.12		60.95		120.14
3130 	6.46		1025.10		60.94		119.71
3135 	6.46		1025.12		60.93		119.88
3140 	6.47		1025.10		60.93		120.23
3145 	6.47		1025.10		60.92		119.97
3150 	6.48		1025.08		60.91		120.40
3155 	6.48		1025.10		60.90		120.05
3160 	6.49		1025.08		60.89		120.75
3165 	6.50		1025.08		60.89		120.23
3170 	6.50		1025.10		60.88		119.11
3175 	6.51		1025.08		60.86		119.79
3180 	6.51		1025.06		60.85		120.23
3185 	6.52		1025.08		60.85		120.14
3190 	6.52		1025.08		60.85		119.54
3195 	6.53		1025.06		60.83		119.71
3200 	6.54		1025.08		60.84		119.79
3205 	6.54		1025.06		60.82		120.31
3210 	6.55		1025.04		60.82		120.14
3215 	6.55		1025.04		60.80		119.37
3220 	6.56		1025.08		60.80		119.71
3225 	6.57		1025.06		60.77		119.03
3230 	6.57		1025.06		60.76		119.45
3235 	6.58		1025.06		60.77		119.71
3240 	6.58		1025.06		60.76		118.86
3245 	6.59		1025.04		60.75		119.88
3250 	6.60		1025.06		60.74		119.54
3255 	6.60		1025.04		60.73		119.71
3260 	6.61		1025.04		60.73		119.54
3265 	6.61		1025.04		60.72		118.60
3270 	6.62		1025.04		60.71		119.03
3275 	6.63		1025.02		60.70		118.94
3280 	6.63		1025.04		60.70		119.28
3285 	6.64		1025.02		60.69		119.11
3290 	6.65		1025.02		60.68		119.03
3295 	6.65		1025.02		60.67		119.71
3300 	6.66		1025.02		60.66		118.77
3305 	6.67		1025.00		60.65		118.94
3310 	6.67		1025.02		60.65		119.03
3315 	6.68		1025.00		60.63		118.52
3320 	6.69		1025.04		60.63		118.94
3325 	6.69		1025.04		60.62		118.52
3330 	6.70		1025.02		60.62		119.03
3335 	6.70		1025.02		60.62		118.60
3340 	6.71		1025.02		60.60		118.86
3345 	6.72		1025.02		60.59		118.10
3350 	6.72		1025.04		60.59		119.54
3355 	6.73		1025.02		60.55		118.18
3360 	6.74		1025.00		60.54		118.69
3365 	6.74		1025.02		60.54		117.27
3370 	6.75		1025.02		60.54		118.27
3375 	6.76		1025.00		60.53		118.27
3380 	6.76		1025.02		60.52		118.43
3385 	6.77		1025.00		60.51		118.02
3390 	6.78		1025.00		60.50		118.27
3395 	6.79		1025.00		60.49		118.60
3400 	6.79		1025.00		60.48		118.02
3405 	6.80		1025.02		60.49		117.27
3410 	6.81		1025.00		60.48		117.60
3415 	6.81		1024.98		60.47		118.27
3420 	6.82		1025.00		60.45		117.52
3425 	6.83		1025.00		60.46		118.02
3430 	6.83		1024.98		60.44		117.85
3435 	6.84		1025.02		60.43		117.77
3440 	6.85		1025.02		60.43		117.60
3445 	6.85		1025.00		60.42		117.68
3450 	6.86		1025.02		60.41		117.27
3455 	6.87		1025.00		60.40		117.85
3460 	6.88		1025.02		60.40		117.35
3465 	6.88		1025.00		60.38		117.77
3470 	6.89		1025.00		60.36		117.11
3475 	6.90		1025.02		60.35		118.10
3480 	6.90		1025.00		60.34		117.19
3485 	6.91		1025.02		60.34		117.11
3490 	6.92		1025.00		60.32		116.61
3495 	6.92		1025.00		60.31		117.11
3500 	6.93		1025.00		60.30		116.70
3505 	6.94		1025.00		60.30		116.13
3510 	6.95		1024.98		60.29		116.70
3515 	6.95		1025.00		60.30		116.29
3520 	6.96		1024.98		60.27		118.43
3525 	6.97		1024.97		60.27		116.53
3530 	6.97		1024.98		60.26		118.27
3535 	6.98		1024.97		60.26		116.70
3540 	6.99		1025.00		60.26		116.61
3545 	6.99		1025.00		60.24		117.27
3550 	7.00		1024.98		60.23		116.37
3555 	7.01		1025.00		60.23		116.61
3560 	7.01		1024.98		60.23		115.97
3565 	7.02		1024.97		60.21		117.19
3570 	7.03		1024.98		60.20		115.80
3575 	7.04		1024.97		60.20		115.80
3580 	7.04		1024.98		60.18		117.93
3585 	7.05		1024.97		60.16		117.77
3590 	7.06		1024.97		60.15		116.21
3595 	7.06		1024.97		60.13		115.32
3600 	7.07		1024.97		60.14		115.25
3605 	7.08		1024.97		60.13		116.94
3610 	7.09		1024.97		60.13		114.69
3615 	7.09		1024.95		60.11		115.32
3620 	7.10		1024.97		60.11		116.78
3625 	7.11		1024.95		60.09		117.85
3630 	7.11		1024.93		60.09		115.25
3635 	7.12		1024.95		60.08		115.48
3640 	7.13		1024.93		60.08		116.29
3645 	7.14		1024.97		60.08		116.78
3650 	7.14		1024.97		60.06		116.13
3655 	7.15		1024.95		60.05		114.61
